2747,0.6245
2758,0.6485
2771,0.6409
2783,0.7221
2794,0.8297
2805,0.9101
2816,0.9589
2826,1.0265
2837,1.0413
2847,1.0469
2856,1.1357
2867,1.1577
2879,1.1145
2889,1.0337
2900,0.9933
2911,1.0717
2922,1.0717
2933,1.0121
2944,0.9769
2955,0.9777
2965,1.0073
2976,1.0197
2986,1.0413
2998,0.9809
3009,0.9101
3020,0.9009
3031,0.9093
3042,0.8821
3042,0.9285
3053,0.9773
3064,0.8225
3074,0.7109
3085,0.7941
3096,0.9981
3108,1.2897
3120,1.4405
3133,1.5077
3145,1.6093
3158,1.7661
3169,1.9017
3181,1.9829
3193,2.0401
3204,2.0713
3214,2.1485
3227,2.3213
3237,2.4605
3248,2.5453
3260,2.5997
3274,2.6793
3286,2.7893
3297,2.8433
3308,2.7321
3320,2.4393
3331,2.0541
3343,1.8641
3354,1.9421
3367,1.8797
3378,1.6805
3378,1.5885
3390,1.5493
3402,1.5233
3410,1.5177
3425,1.4873
3437,1.5013
3449,1.4389
3462,1.3121
3491,1.2837
3510,1.1877
3522,1.0289
3533,1.0121
3544,1.1065
3557,1.2449
3569,1.3341
3581,1.4365
3605,1.6101
3617,1.7925
3626,1.7509
3636,1.6953
3651,1.6529
3665,1.4777
3676,1.3117
3688,1.1953
3701,1.1153
3713,1.2001
3725,1.3269
3736,1.3797
3747,1.3237
3759,1.2117
3772,1.0789
3784,1.0345
3796,0.8233
3808,0.8001
3817,0.7413
3832,0.5833
3843,0.5145
3855,0.5453
3867,0.5525
3880,0.5013
3888,0.4353
3904,0.4141
3916,0.4161
3929,0.3701
3941,0.3605
3953,0.4281
3966,0.5033
3978,0.5309
3989,0.5205
3989,0.4981
4016,0.5961
4016,0.6773
4029,0.6765
4041,0.6797
4054,0.8901
4067,0.9621
4079,0.9629
4092,1.0821
4103,1.1485
4117,1.2265
4130,1.2781
4143,1.2869
4156,1.2945
4168,1.2317
4182,1.1345
4195,1.1085
4207,1.2317
4219,1.3817
4231,1.4073
4244,1.4281
4256,1.4797
4269,1.3661
4294,1.1485
4294,1.1401
4307,0.8941
4320,0.8309
4332,0.7809
4345,0.6797
4357,0.6437
4370,0.5385
4380,0.4949
4395,0.5653
4409,0.5265
4421,0.4013
4433,0.2589
4445,0.1161
4460,0.0889
4473,0.1197
4485,0.0941
4498,0.0921
4510,0.1389
4520,0.4185
4536,0.5505
4549,0.4977
4562,0.4417
4575,0.4121
4588,0.3293
4602,0.0349
4615,-0.1679
4628,-0.0375
4641,0.0453
4654,0.0309
4667,0.0993
4680,0.0673
4692,-0.0891
4706,-0.1723
4719,-0.2679
4731,-0.3479
4744,-0.3987
4759,-0.4495
4771,-0.3859
4784,-0.3363
4798,-0.3351
4811,-0.0355
4824,0.4129
4835,0.5657
4851,0.5637
4857,0.5893
4878,0.7033
4891,0.7677
4904,0.8249
4917,0.9869
4930,1.0653
4943,1.2309
4957,1.3517
4970,1.3513
4983,1.3641
4996,1.5081
5009,1.6869
5023,1.6889
5037,1.4117
5051,1.2201
5065,1.2645
5079,1.3413
5092,1.3425
5106,1.2049
5120,1.2657
5134,1.4185
5147,1.4773
5161,1.6193
5175,1.6069
5189,1.5821
5203,1.6325
5217,1.5181
5217,1.4561
5231,1.3925
5246,1.4405
5260,1.4389
5274,1.3173
5288,1.1917
5302,1.0997
5327,0.9353
5345,0.6017
5360,0.3225
5375,0.1845
5389,0.1013
5402,0.1309
5417,0.0745
5431,0.0749
5444,0.1933
5458,0.3661
5473,0.4725
5488,0.5677
5502,0.6889
5517,0.7301
5532,0.8617
5547,1.0941
5562,1.2941
5577,1.4985
5591,1.5657
5606,1.5025
5621,1.5649
5636,1.6845
5650,1.6589
5665,1.5645
5681,1.4485
5696,1.3829
5711,1.3769
5727,1.2513
5743,1.1885
5759,1.1893
5775,1.1705
5791,1.0585
5807,0.8893
5822,0.9985
5839,1.1241
5854,1.0597
5869,1.0001
5884,0.9649
5900,1.0525
5915,1.1485
5930,1.1861
5945,1.2833
5960,1.3705
5975,1.3053
5990,1.2545
6005,1.2829
6020,1.3777
6034,1.2297
6050,0.9801
6065,0.8725
6080,0.8253
6096,0.9333
6111,1.0729
6127,1.0085
6144,0.9489
6160,0.9433
6176,0.9229
6191,0.7761
6205,0.6961
6220,0.6633
6236,0.6349
6253,0.4577
6268,0.4709
6285,0.7537
6301,0.8645
6318,0.8365
6333,0.7525
6348,0.6621
6365,0.7149
6380,0.7061
6395,0.5929
6411,0.6201
6426,0.7149
6441,0.8053
6454,0.9265
6469,1.0645
6489,1.0341
6505,0.8881
6521,0.7221
6538,0.6157
6553,0.6777
6569,0.6709
6585,0.5061
6600,0.4925
6615,0.7013
6632,0.7761
6647,0.6925
6663,0.6809
6679,0.6549
6695,0.6177
6711,0.7441
6727,0.9741
6743,1.2545
6759,1.4673
6776,1.6221
6792,1.9257
6809,2.1573
6826,2.1729
6843,2.1829
6860,2.3653
6877,2.5969
6893,2.6045
6909,2.6157
6925,2.7661
6942,2.6729
6958,2.5317
6974,2.4605
6974,2.4237
6991,2.1237
7008,1.6753
7043,1.2717
7043,1.3021
7060,1.1173
7077,0.9085
7095,0.6461
7112,0.6145
7125,0.6277
7145,0.4881
7163,0.4593
7180,0.3105
7197,0.1549
7213,0.1713
7230,0.3317
7247,0.4701
7265,0.6153
7282,0.8113
7299,0.9169
7318,1.0201
7333,1.0189
7351,1.1193
7369,1.3101
7386,1.4413
7403,1.6137
7419,1.7349
7436,1.7841
7454,1.5805
7471,1.4725
7487,1.4657
7504,1.3257
7522,1.2833
7539,1.3117
7556,1.4925
7574,1.4625
7592,1.3041
7608,1.2977
7625,1.3209
7642,1.4969
7659,1.6825
7678,1.9993
7695,2.2517
7713,2.3081
7730,2.3969
7746,2.4381
7765,2.6633
7783,2.7281
7800,2.7325
7817,2.8893
7834,2.8793
7851,2.8441
7868,2.6677
7885,2.4849
7903,2.4301
7921,2.4293
7939,2.4445
7957,2.4605
7974,2.3529
7993,1.9505
8011,1.6705
8029,1.5049
8046,1.3125
8064,1.1861
8083,1.0157
8100,1.0454
8119,0.8164
8136,0.7155
8153,0.2387
8171,-0.2173
8190,-0.6479
8210,-0.8509
8229,-0.8087
8250,-0.7283
8269,-0.6475
8290,-0.5711
8309,-0.4885
8330,-0.4194
8348,-0.3616
8365,-0.1518
8384,0.2240
8404,0.6402
8424,0.9870
8442,1.2023
8461,1.2687
8480,1.2103
8499,1.1405
8519,1.1405
8538,1.2002
8558,1.2815
8577,1.3748
8597,1.4573
8615,1.4194
8632,1.4115
8651,1.4522
8670,1.4292
8689,1.5191
8707,1.6705
8726,1.7494
8747,1.7742
8766,1.7928
8785,1.7671
8803,1.6934
8821,1.7231
8842,1.8934
8862,2.0766
8883,2.1702
8903,2.2020
8923,2.1500
8941,2.0136
8961,1.9558
8980,1.9509
9000,1.9271
9020,1.9366
9041,2.0632
9061,2.1457
9082,1.9999
9100,1.7466
9120,1.6219
9139,1.6366
9158,1.5408
9177,1.4506
9198,1.4528
9198,1.4136
9217,1.2999
9238,1.3210
9259,1.3959
9281,1.3650
9302,1.4965
9323,1.6210
9345,1.6344
9365,1.6087
9386,1.5546
9407,1.5249
9425,1.4179
9446,1.3543
9468,1.3206
9488,1.2060
9510,1.1222
9532,0.9827
9555,0.8736
9578,0.9671
9601,0.9794
9623,1.0947
9646,1.4142
9670,1.6772
9693,1.7317
9715,1.7048
9741,1.7424
9763,1.6372
9786,1.4910
9810,1.2717
9833,1.1693
9857,1.2583
9879,1.1265
9902,0.9161
9925,1.0476
9971,1.1069
9996,1.0286
10016,1.0950
10028,1.1522
10052,1.1739
10064,1.1763
10075,1.1078
10099,1.0317
10111,1.0494
10122,0.9904
10134,0.9133
10147,0.8479
10160,0.7784
10172,0.7164
10172,0.6931
10186,0.6246
10199,0.5265
10212,0.4341
10225,0.3491
10239,0.2369
10252,0.1161
10264,-0.0060
10276,-0.1258
10288,-0.2362
10300,-0.3332
10313,-0.4310
10323,-0.5225
10336,-0.6151
10350,-0.7044
10364,-0.8069
10389,-0.9350
10401,-1.0206
10414,-1.1001
10428,-1.1696
10439,-1.2112
10439,-1.2387
10452,-1.2665
10468,-1.2934
10468,-1.3154
10481,-1.3433
10494,-1.3842
10509,-1.4258
10522,-1.4870
10537,-1.5656
10551,-1.6005
10565,-1.6628
10580,-1.6812
10593,-1.7350
10606,-1.7977
10620,-1.8894
10634,-1.9674
10648,-2.0491
10662,-2.1653
10678,-2.2638
10692,-2.3546
10706,-2.4524
10720,-2.5338
10734,-2.6127
10747,-2.6934
10762,-2.7888
10762,-2.8237
10792,-2.9998
10806,-3.1041
10819,-3.2093
10819,-3.2582
10833,-3.3359
10847,-3.4212
10862,-3.4555
10877,-3.4858
10891,-3.5350
10921,-3.9613
10937,-3.9439
10951,-3.9527
10965,-3.3717
10980,-3.5552
10995,-3.8127
11011,-3.8610
11025,-3.7561
11039,-4.0267
11057,-4.1448
11071,-4.6298
11087,-4.6167
11101,-4.3414
11120,-4.4769
11135,-4.8001
11149,-4.7127
11163,-4.4026
11180,-3.7998
11197,-3.8610
11213,-3.7778
11229,-3.8653
11243,-3.8041
11258,-3.8696
11274,-4.2148
11289,-4.7748
11307,-4.8307
11324,-6.1546
11339,-6.1815
11354,-6.8032
11371,-7.1803
11389,-7.8329
11408,-7.8634
11427,-7.2212
11446,-7.1650
11462,-6.4515
11479,-5.7582
11496,-5.0448
11512,-5.0274
11527,-4.9313
11542,-4.2934
11558,-4.3056
11576,-4.7442
11594,-4.5607
11611,-5.0500
11628,-6.2121
11647,-8.2763
11666,-9.9429
11666,-10.8124
11690,-12.7451
11723,-13.8445
11755,-15.2818
11790,-14.8766
11823,-15.5111
11857,-16.7115
11889,-16.0769
11922,-16.0998
11959,-16.1457
11993,-14.8995
12029,-15.0219
12063,-14.9760
12104,-14.6931
12140,-15.4041
12174,-15.7558
12213,-16.1304
12246,-16.0310
12280,-15.6105
12322,-15.9393
12322,-15.7888
12401,-16.0845
12438,-16.7115
12475,-16.5968
12511,-16.5662
12550,-16.8032
12588,-17.3766
12628,-17.8965
12666,-18.1793
12705,-18.5387
12745,-17.9576
12779,-17.9194
12817,-18.0570
12854,-17.6136
12887,-16.4515
12920,-14.3108
12948,-12.5295
12973,-10.5127
12993,-9.7604
13014,-9.5647
13035,-9.4790
13055,-9.9622
13079,-10.3170
13102,-11.5463
13122,-12.6656
13145,-13.4179
13173,-14.1732
13205,-14.6243
13236,-14.5861
13262,-13.4928
13291,-12.2252
13316,-11.7726
13344,-10.6656
13366,-9.6136
13393,-9.0142
13416,-8.3904
13436,-7.9867
13460,-7.4668
13482,-8.0234
13504,-7.7298
13527,-7.4485
13547,-6.9225
13588,-6.8390
13605,-7.0121
13625,-7.7053
13625,-8.0845
13647,-8.4393
13672,-8.9347
13697,-8.8858
13720,-8.5249
13742,-7.6381
13762,-7.4118
13802,-7.3026
13821,-7.3231
13841,-7.5524
13862,-7.5882
13862,-7.6442
13882,-7.7787
13902,-7.7787
13924,-7.7848
13947,-7.1916
13969,-7.4240
13988,-8.0784
14010,-9.2099
14031,-10.2007
14051,-11.3995
14081,-11.0509
14110,-10.0111
14131,-8.7512
14171,-7.8378
14187,-6.7879
14206,-6.7980
14225,-6.5790
14244,-6.1099
14261,-5.6105
14281,-4.8255
14299,-4.2292
14318,-3.3475
14334,-2.7971
14352,-2.6647
14369,-2.6900
14384,-2.5118
14401,-2.6390
14419,-2.9142
14436,-2.6800
14454,-2.6084
14470,-1.7368
14485,-1.2004
14500,-0.7852
14516,-0.4007
14532,-0.5231
14548,-0.1824
14565,-0.6806
14580,-1.3882
14596,-1.5638
14612,-2.1142
14629,-3.0264
14648,-4.5148
14669,-6.6757
14669,-7.3934
14688,-9.5708
14711,-11.2160
14749,-12.7130
14788,-12.9959
14824,-13.0800
14860,-13.0417
14897,-13.4240
14932,-13.9668
14968,-13.6916
15001,-13.5157
15035,-13.6228
15074,-13.0723
15108,-12.7512
15142,-12.0249
15176,-11.2986
15214,-11.8567
15250,-11.8414
15292,-12.5448
15292,-13.0876
15333,-13.1793
15375,-13.5258
15420,-13.9133
15500,-13.7527
15535,-13.7451
15579,-13.3781
15579,-13.1693
15618,-14.4332
15660,-15.8910
15740,-15.5876
15740,-15.1160
15784,-15.0347
15825,-15.9521
15903,-17.2696
15946,-17.6748
15946,-17.9500
15990,-16.8897
16033,-15.5035
16072,-14.0968
16114,-13.6280
16158,-13.9644
16236,-14.1044
16274,-14.5708
16314,-14.1121
16347,-14.2497
16389,-14.2191
16389,-13.8726
16465,-14.7084
16465,-15.0142
16510,-15.6258
16553,-16.0439
16629,-15.4729
16662,-15.3124
16702,-15.9469
16740,-15.4959
16773,-15.7405
16813,-14.3491
16845,-13.7069
16885,-14.1427
16919,-13.5540
16960,-15.4882
16998,-15.8246
16998,-15.9316
17042,-16.7778
17083,-16.0439
17127,-16.6249
17169,-16.1864
17245,-14.2268
17284,-13.4316
17284,-13.0163
17333,-13.1589
17374,-13.0671
17416,-12.2108
17458,-13.1589
17503,-13.1081
17548,-13.1387
17593,-11.9255
17638,-12.6390
17684,-13.2200
17730,-14.1784
17776,-14.7289
17821,-14.2904
17869,-13.2812
17920,-11.9867
17970,-11.7319
18019,-12.2925
18071,-12.8940
18116,-13.0977
18165,-12.7001
18216,-12.0378
18266,-12.3842
18317,-12.8836
18360,-12.5472
18408,-12.5167
18464,-11.9460
18514,-13.2610
18563,-13.5564
18610,-14.3925
18663,-12.8430
18715,-12.3231
18767,-11.7215
18819,-12.3436
18877,-12.0579
18927,-11.6809
18980,-11.6096
19033,-12.2414
19077,-12.2313
19126,-12.2518
19167,-11.3751
19210,-11.0693
19253,-11.3344
19293,-12.1396
19336,-13.0264
19382,-13.4751
19422,-13.4546
19466,-13.8115
19511,-13.8928
19560,-13.7298
19602,-13.4751
19658,-13.7604
19708,-14.0457
19761,-14.4537
19812,-14.3209
19858,-14.9836
19904,-14.4026
19954,-14.3313
20007,-13.7197
20051,-14.1579
20099,-14.7696
20144,-14.9020
20188,-15.4323
20233,-15.9417
20281,-16.7166
20331,-16.7778
20376,-15.2078
20425,-13.5362
20478,-13.4751
20526,-13.3628
20572,-13.9234
20621,-12.9142
20671,-13.9949
20721,-14.9937
20774,-15.8806
20830,-15.6359
20877,-16.0335
20926,-16.4515
20982,-16.8696
21036,-16.8084
21087,-17.2059
21137,-17.3690
21191,-17.6442
21239,-18.1029
21292,-19.0408
21345,-18.8980
21396,-18.2659
21449,-17.4812
21502,-17.9601
21556,-18.3270
21612,-18.8980
21671,-17.6647
21727,-17.4402
21793,-16.5433
21856,-17.6341
21916,-17.1956
21979,-17.5625
22035,-17.1142
22090,-17.0225
22138,-16.4922
22186,-15.8806
22251,-16.4108
22298,-17.2261
22359,-17.8787
22421,-17.2977
22481,-16.5943
22538,-16.5738
22595,-17.3485
22650,-17.4506
22707,-16.9613
22763,-16.6757
22815,-16.5332
22871,-15.5546
22926,-13.1387
22974,-12.2414
23028,-13.8420
23082,-16.1864
23133,-17.8787
23185,-17.7053
23247,-17.3589
23297,-14.5555
23341,-11.6197
23392,-10.6206
23444,-12.3842
23505,-16.2374
23566,-17.9399
23630,-19.6524
23694,-19.5607
23753,-20.9264
23814,-20.7329
23874,-21.3344
23934,-21.2628
23986,-21.4974
24038,-21.8032
24098,-21.8237
24153,-21.5586
24208,-20.8959
24267,-19.6726
24337,-18.9286
24401,-18.0212
24463,-16.9102
24531,-17.3690
24591,-17.7258
24653,-19.6625
24714,-18.9897
24780,-19.9784
24841,-19.1326
24910,-19.4280
24976,-16.8084
25037,-15.8399
25099,-15.8298
25164,-17.3690
25229,-18.1029
25294,-18.4494
25361,-17.9500
25426,-18.0518
25495,-18.8267
25563,-20.4983
25630,-21.9561
25700,-21.2222
25766,-19.8053
25831,-18.0518
25901,-18.1845
25973,-18.2659
26043,-18.7044
26110,-16.9307
26175,-16.7472
26242,-15.7992
26309,-17.1448
26374,-17.4812
26445,-18.2558
26513,-17.8989
26583,-17.1243
26647,-17.6237
26710,-17.7870
26768,-18.3986
26831,-17.2059
26892,-16.5332
26956,-17.0530
27018,-17.1142
27085,-17.1650
27145,-16.5228
27207,-16.9919
27277,-17.8277
27346,-18.0112
27419,-17.1038
27489,-14.1274
27559,-11.5686
27614,-9.3873
27671,-9.2243
27720,-8.0011
27774,-7.1243
27828,-6.6757
27882,-9.7644
27944,-13.6381
28025,-16.7267
28104,-18.7757
28181,-19.0815
28255,-19.7748
28325,-19.0509
28392,-17.9601
28455,-17.5423
28517,-18.2659
28578,-19.3362
28628,-18.9693
28687,-15.7787
28742,-13.0365
28789,-10.2537
28836,-10.1313
28881,-8.7858
28929,-8.5717
28979,-7.4812
29028,-10.1212
29071,-13.0671
29125,-17.1448
29187,-18.9491
29253,-19.3567
29315,-18.4598
29375,-18.9387
29437,-19.2549
29506,-19.8867
29586,-20.1313
29662,-21.0081
29744,-22.0020
29817,-21.4567
29878,-21.6708
29938,-21.7115
30005,-21.5992
30070,-20.8041
30140,-21.4873
30206,-21.2833
30271,-20.7735
30336,-19.4179
30401,-19.3056
30468,-18.5821
30536,-17.6136
30596,-17.7971
30657,-18.0622
30721,-19.9683
30783,-20.1619
30852,-20.9674
30914,-20.5901
30980,-19.6830
31046,-19.8971
31113,-19.9072
31178,-20.7430
31241,-20.9264
31305,-20.4576
31369,-20.6411
31433,-19.9072
31497,-20.1008
31559,-19.4280
31619,-18.5105
31681,-17.0631
31746,-15.7686
31806,-14.7696
31866,-13.3323
31926,-12.3742
31981,-11.2121
32040,-10.7839
32098,-9.7748
32161,-9.3668
32220,-9.1020
32283,-10.0396
32345,-13.4546
32409,-16.4414
32476,-19.2955
32543,-19.7748
32609,-20.5699
32676,-20.7023
32744,-21.4567
32815,-21.6503
32883,-21.4567
32951,-21.2527
33019,-19.6931
33082,-17.3283
33151,-14.0356
33220,-12.3537
33289,-11.5179
33357,-11.3751
33425,-11.2121
33493,-10.0396
33558,-9.2955
33625,-11.5485
33691,-15.3607
33759,-18.0316
33829,-17.7460
33894,-17.5931
33960,-17.7359
34026,-18.0316
34092,-17.8888
34158,-18.5717
34224,-18.8980
34284,-19.3567
34348,-18.7962
34415,-19.0509
34474,-17.5729
34534,-16.2885
34584,-14.1885
34629,-13.7503
34685,-13.6686
34733,-13.8521
34782,-13.9745
34830,-12.7206
34879,-11.7420
34922,-10.3659
34965,-9.7748
35010,-9.2243
35058,-9.6726
35100,-9.6830
35141,-9.4078
35185,-8.5209
35223,-8.6940
35270,-9.8255
35308,-13.4240
35362,-16.9815
35423,-18.9185
35485,-19.2650
35547,-19.3466
35609,-19.6319
35671,-20.9674
35744,-21.2426
35808,-21.4056
35865,-19.9173
35923,-19.6319
35981,-20.0295
36044,-19.7748
36099,-19.1732
36154,-18.7246
36209,-17.5423
36264,-15.5852
36312,-13.6176
36366,-12.8735
36414,-12.2212
36464,-13.1081
36519,-13.8316
36574,-15.0448
36629,-14.8206
36690,-13.9845
36747,-13.3833
36807,-11.5585
36860,-10.5699
36912,-9.9989
36965,-9.6931
37019,-9.9173
37073,-10.0295
37127,-9.9784
37181,-9.5096
37230,-8.7858
37285,-8.7145
37342,-8.9897
37397,-9.0304
37452,-9.0916
37507,-8.9387
37557,-8.8469
37612,-8.3781
37668,-7.4096
37722,-7.2772
37779,-7.3078
37842,-7.6237
37905,-7.5219
37968,-7.7665
38031,-7.7665
38100,-7.0530
38170,-6.3904
38239,-5.9011
38307,-5.7277
38358,-6.2069
38413,-9.4995
38470,-12.9754
38537,-16.6350
38603,-17.3179
38677,-18.1845
38749,-18.3986
38831,-18.6686
38909,-19.4689
38990,-19.7390
39064,-19.4384
39142,-19.1326
39221,-19.2139
39302,-18.8674
39385,-18.8521
39469,-18.3170
39551,-19.0662
39630,-20.3454
39716,-20.3965
39809,-19.4790
39890,-19.3720
39971,-18.8063
40044,-16.5433
40106,-14.4738
40172,-12.5371
40232,-13.7197
40288,-15.0448
40357,-16.5433
40409,-16.5943
40460,-16.9919
40506,-17.7870
40558,-17.6848
40600,-19.1326
40644,-18.2864
40687,-17.8989
40726,-15.9011
40775,-14.3515
40819,-12.4760
40861,-11.2017
40903,-11.4157
40954,-11.8237
41002,-11.4974
41047,-10.5595
41084,-9.3261
41129,-8.7044
41170,-10.4371
41210,-13.3527
41261,-16.6350
41312,-17.6748
41363,-18.3781
41419,-18.8368
41471,-19.3362
41535,-19.6014
41582,-19.6524
41634,-18.2252
41683,-15.8500
41733,-13.9540
41783,-13.5362
41840,-14.0867
41895,-13.8521
41946,-13.4240
42002,-12.1907
42052,-10.9775
42100,-9.8665
42153,-9.7543
42196,-10.0295
42246,-9.8867
42296,-9.2549
42347,-8.8573
42390,-8.5310
42431,-9.2139
42479,-8.9897
42524,-9.9378
42572,-12.6390
42619,-16.4616
42686,-19.6524
42751,-20.4371
42814,-20.2436
42877,-19.7848
42943,-19.2344
43005,-19.0408
43069,-19.0916
43123,-18.7552
43180,-17.9907
43241,-15.7075
43295,-13.2812
43343,-11.6708
43394,-12.7818
43451,-13.7604
43515,-14.4433
43570,-13.8928
43631,-13.8420
43687,-13.5463
43748,-13.7910
43808,-13.3323
43863,-12.7818
43925,-11.9766
43982,-12.0072
44041,-12.5576
44093,-12.4861
44149,-11.7215
44202,-10.6717
44248,-9.9683
44294,-9.4485
44337,-8.9592
44382,-8.7757
44431,-8.7757
44477,-9.1326
44530,-8.7145
44580,-8.6433
44621,-8.2558
44667,-8.2457
44714,-8.2353
44755,-7.6953
44799,-7.4301
44843,-7.0121
44888,-6.9307
44933,-6.3598
44979,-6.2680
45025,-6.5026
45066,-6.2274
45145,-5.9469
45189,-5.5264
45189,-5.8604
45235,-5.3506
45277,-4.8001
45321,-4.2090
45398,-7.6136
45440,-10.9393
45440,-13.2610
45500,-17.5014
45558,-17.7665
45623,-17.3790
45693,-16.6451
45759,-16.3497
45825,-16.3292
45897,-17.2977
45977,-17.5319
46062,-17.9959
46153,-17.5983
46232,-17.9399
46312,-18.0622
46401,-17.7053
46482,-15.9011
46569,-13.1641
46638,-13.5463
46702,-13.7197
46759,-12.6595
46826,-11.5992
46892,-10.5800
46949,-10.2029
47004,-11.1815
47064,-11.2732
47124,-10.9570
47184,-10.7023
47230,-13.1283
47283,-15.1876
47345,-15.8705
47429,-15.0754
47504,-12.8124
47567,-12.3332
47626,-12.8124
47687,-13.6381
47742,-13.5463
47805,-13.1589
47868,-13.3729
47930,-13.3118
47992,-13.2099
48059,-12.6800
48121,-12.5576
48189,-12.4353
48251,-12.0478
48317,-12.0885
48377,-12.4047
48438,-12.6696
48499,-12.7818
48570,-12.6800
48638,-12.5983
48709,-12.4353
48769,-12.2007
48833,-11.5992
48901,-11.2222
48964,-11.2934
49026,-11.9968
49095,-12.1601
49167,-11.5585
49228,-10.1008
49293,-9.8460
49358,-9.7748
49418,-9.9683
49470,-9.8766
49521,-9.5607
49579,-9.4384
49635,-9.0610
49690,-8.8879
49746,-8.9592
49806,-8.6738
49868,-8.5105
49922,-8.2252
49981,-8.3781
